,site,code,date,no2,no2_UT,pm10,pm10_UT,pm2.5
6924,Newcastle Centre,NEWC,16-10-2018 11:00,NA,49.52602,36.4,12.561,15.1
6925,Newcastle Centre,NEWC,16-10-2018 12:00,NA,47.85702,13.8,15.459,13.9
6926,Newcastle Centre,NEWC,16-10-2018 13:00,NA,55.3384,11.3,11.594,9.9
6927,Newcastle Centre,NEWC,16-10-2018 14:00,NA,50.20846,15.3,8.696,8.9
6928,Newcastle Centre,NEWC,16-10-2018 15:00,NA,72.04196,22.2,10.628,5.3
6929,Newcastle Centre,NEWC,16-10-2018 16:00,NA,78.82535,22.2,14.493,9.4
6930,Newcastle Centre,NEWC,16-10-2018 17:00,NA,67.71285,9,11.594,9.5
6931,Newcastle Centre,NEWC,16-10-2018 18:00,NA,51.53237,7.7,5.797,6.6
6932,Newcastle Centre,NEWC,16-10-2018 19:00,NA,40.11589,5.2,7.73,5.9
6933,Newcastle Centre,NEWC,16-10-2018 20:00,NA,40.87303,5.2,4.831,5.2
6934,Newcastle Centre,NEWC,16-10-2018 21:00,NA,29.51586,5.2,5.797,5.5
6935,Newcastle Centre,NEWC,16-10-2018 22:00,NA,31.78934,6.2,4.831,6.1
6936,Newcastle Centre,NEWC,16-10-2018 23:00,NA,29.40366,2.8,4.831,4.1
6937,Newcastle Centre,NEWC,17-10-2018 00:00,NA,17.32532,2.3,2.899,2.9
6938,Newcastle Centre,NEWC,17-10-2018 01:00,NA,34.83981,5.2,1.932,7.4
6939,Newcastle Centre,NEWC,17-10-2018 02:00,NA,39.20235,5.1,5.797,5
6940,Newcastle Centre,NEWC,17-10-2018 03:00,NA,42.50782,2,13.527,4.1
6941,Newcastle Centre,NEWC,17-10-2018 04:00,NA,51.32535,10.2,10.628,6.4
6942,Newcastle Centre,NEWC,17-10-2018 05:00,NA,84.71537,12.1,16.425,9.9
6943,Newcastle Centre,NEWC,17-10-2018 06:00,NA,113.47126,13.8,26.087,10.3
6944,Newcastle Centre,NEWC,17-10-2018 07:00,NA,118.43041,27.3,20.29,11.2
6945,Newcastle Centre,NEWC,17-10-2018 08:00,NA,106.80573,41.4,23.189,11.7
6946,Newcastle Centre,NEWC,17-10-2018 09:00,NA,66.92588,12.3,20.29,9
6947,Newcastle Centre,NEWC,17-10-2018 10:00,NA,35.66004,15.9,11.594,10.7
6948,Newcastle Centre,NEWC,17-10-2018 11:00,NA,40.43332,21.3,8.696,4.4
6949,Newcastle Centre,NEWC,17-10-2018 12:00,NA,39.12207,7.5,10.628,6.4
6950,Newcastle Centre,NEWC,17-10-2018 13:00,NA,34.01297,8.2,13.527,7.4
6951,Newcastle Centre,NEWC,17-10-2018 14:00,NA,43.07862,5.1,8.696,7.4
6952,Newcastle Centre,NEWC,17-10-2018 15:00,NA,42.70606,10.9,7.73,6.6
6953,Newcastle Centre,NEWC,17-10-2018 16:00,NA,31.53311,6.1,4.831,7.2
6954,Newcastle Centre,NEWC,17-10-2018 17:00,NA,44.71191,6.7,7.73,7.3
6955,Newcastle Centre,NEWC,17-10-2018 18:00,NA,35.54998,8.1,5.797,7.3
6956,Newcastle Centre,NEWC,17-10-2018 19:00,NA,34.81094,7.3,5.797,7.6
6957,Newcastle Centre,NEWC,17-10-2018 20:00,NA,35.3932,6,12.561,6.5
6958,Newcastle Centre,NEWC,17-10-2018 21:00,NA,24.49865,4.6,6.763,4.5
6959,Newcastle Centre,NEWC,17-10-2018 22:00,NA,21.96666,4.7,7.73,6.8
6960,Newcastle Centre,NEWC,17-10-2018 23:00,NA,18.51687,5.8,5.797,6.9
6961,Newcastle Centre,NEWC,18-10-2018 00:00,NA,14.68139,3.3,2.899,5
6962,Newcastle Centre,NEWC,18-10-2018 01:00,NA,18.30722,5.7,5.797,6.1
6963,Newcastle Centre,NEWC,18-10-2018 02:00,NA,20.64254,6.6,5.797,6
6964,Newcastle Centre,NEWC,18-10-2018 03:00,NA,21.20766,8.8,5.797,7.1
6965,Newcastle Centre,NEWC,18-10-2018 04:00,NA,23.24546,9.1,5.797,4.7
6966,Newcastle Centre,NEWC,18-10-2018 05:00,NA,47.51034,8.5,8.696,6.5
6967,Newcastle Centre,NEWC,18-10-2018 06:00,NA,50.49955,6.1,8.696,4.7
6968,Newcastle Centre,NEWC,18-10-2018 07:00,NA,80.19167,8.5,11.594,2.8
6969,Newcastle Centre,NEWC,18-10-2018 08:00,NA,60.61412,17.8,9.662,7.5
6970,Newcastle Centre,NEWC,18-10-2018 09:00,NA,52.28743,11.5,15.459,8.2
6971,Newcastle Centre,NEWC,18-10-2018 10:00,NA,76.5257,12,15.459,8.1
6972,Newcastle Centre,NEWC,18-10-2018 11:00,NA,51.37028,19.9,7.73,8.3
6973,Newcastle Centre,NEWC,18-10-2018 12:00,NA,67.47022,11.9,17.392,7.3
6974,Newcastle Centre,NEWC,18-10-2018 13:00,NA,35.57039,7.2,10.628,3.6
6975,Newcastle Centre,NEWC,18-10-2018 14:00,NA,43.41,10,6.763,6.9
6976,Newcastle Centre,NEWC,18-10-2018 15:00,NA,88.10514,18.7,17.392,10.6
6977,Newcastle Centre,NEWC,18-10-2018 16:00,NA,96.06262,13.4,11.594,10.4
6978,Newcastle Centre,NEWC,18-10-2018 17:00,NA,121.35382,14.3,18.358,10.1
6979,Newcastle Centre,NEWC,18-10-2018 18:00,NA,133.0609,17,28.02,13.8
6980,Newcastle Centre,NEWC,18-10-2018 19:00,NA,106.59987,19.9,24.155,14.7
6981,Newcastle Centre,NEWC,18-10-2018 20:00,NA,99.78915,20.5,18.358,15.6
6982,Newcastle Centre,NEWC,18-10-2018 21:00,NA,102.59155,22.7,26.087,19.2
6983,Newcastle Centre,NEWC,18-10-2018 22:00,NA,89.74132,30.3,29.952,24.5
6984,Newcastle Centre,NEWC,18-10-2018 23:00,NA,82.62592,34,28.986,27.3
6985,Newcastle Centre,NEWC,19-10-2018 00:00,NA,67.60843,28.1,19.324,24.4
6986,Newcastle Centre,NEWC,19-10-2018 01:00,NA,65.04413,21.6,12.561,19.7
6987,Newcastle Centre,NEWC,19-10-2018 02:00,NA,65.92041,14.7,11.594,13.8
6988,Newcastle Centre,NEWC,19-10-2018 03:00,NA,53.91548,13.5,12.561,9.5
6989,Newcastle Centre,NEWC,19-10-2018 04:00,NA,58.53495,12.9,13.527,10.7
6990,Newcastle Centre,NEWC,19-10-2018 05:00,NA,77.2468,17.5,17.392,14.5
6991,Newcastle Centre,NEWC,19-10-2018 06:00,NA,127.03181,19.9,27.054,17.6
6992,Newcastle Centre,NEWC,19-10-2018 07:00,NA,116.77313,26.1,28.02,19.9
6993,Newcastle Centre,NEWC,19-10-2018 08:00,NA,97.06503,59.4,22.223,24.4
6994,Newcastle Centre,NEWC,19-10-2018 09:00,NA,75.68066,55.9,25.121,23.3
6995,Newcastle Centre,NEWC,19-10-2018 10:00,NA,88.52603,57.8,27.054,23.3
6996,Newcastle Centre,NEWC,19-10-2018 11:00,NA,71.06096,12.4,NA,9.2
6997,Newcastle Centre,NEWC,19-10-2018 12:00,NA,49.45716,14.1,NA,10.7
6998,Newcastle Centre,NEWC,19-10-2018 13:00,NA,56.828,10.6,NA,7.3
6999,Newcastle Centre,NEWC,19-10-2018 14:00,NA,46.9598,13.7,NA,7.5
7000,Newcastle Centre,NEWC,19-10-2018 15:00,NA,43.72746,10.7,NA,8.7
7001,Newcastle Centre,NEWC,19-10-2018 16:00,NA,47.99977,5.1,NA,4.4
7002,Newcastle Centre,NEWC,19-10-2018 17:00,NA,55.48451,8.8,NA,6.6
7003,Newcastle Centre,NEWC,19-10-2018 18:00,NA,42.59941,8.7,NA,6.5
7004,Newcastle Centre,NEWC,19-10-2018 19:00,NA,59.89323,5.6,NA,7.6
7005,Newcastle Centre,NEWC,19-10-2018 20:00,NA,60.06299,6.5,NA,7.8
7006,Newcastle Centre,NEWC,19-10-2018 21:00,NA,67.63031,8.6,NA,8.9
7007,Newcastle Centre,NEWC,19-10-2018 22:00,NA,83.54828,12.4,NA,12.7
7008,Newcastle Centre,NEWC,19-10-2018 23:00,NA,76.71576,17,NA,16.3
7009,Newcastle Centre,NEWC,20-10-2018 00:00,NA,76.11696,11.9,NA,11.3
7010,Newcastle Centre,NEWC,20-10-2018 01:00,NA,69.74206,9.5,NA,9.8
7011,Newcastle Centre,NEWC,20-10-2018 02:00,NA,73.35941,10.9,NA,10.8
7012,Newcastle Centre,NEWC,20-10-2018 03:00,NA,59.34947,6.6,NA,6.7
7013,Newcastle Centre,NEWC,20-10-2018 04:00,NA,50.60996,6.1,NA,6.9
7014,Newcastle Centre,NEWC,20-10-2018 05:00,NA,37.19845,8.8,NA,10.8
7015,Newcastle Centre,NEWC,20-10-2018 06:00,NA,59.85453,9.3,NA,8.9
7016,Newcastle Centre,NEWC,20-10-2018 07:00,NA,80.84462,10.1,NA,10.4
7017,Newcastle Centre,NEWC,20-10-2018 08:00,NA,83.64477,14.4,NA,10.6
7018,Newcastle Centre,NEWC,20-10-2018 09:00,NA,64.74289,14.2,NA,8.5
7019,Newcastle Centre,NEWC,20-10-2018 10:00,NA,41.29917,4.8,NA,5.1
7020,Newcastle Centre,NEWC,20-10-2018 11:00,NA,47.09338,7.6,NA,7.7
7021,Newcastle Centre,NEWC,20-10-2018 12:00,NA,50.16842,8.8,NA,8.9
7022,Newcastle Centre,NEWC,20-10-2018 13:00,NA,48.61192,8.4,NA,5.7
7023,Newcastle Centre,NEWC,20-10-2018 14:00,NA,36.32796,7.2,NA,4.8
7024,Newcastle Centre,NEWC,20-10-2018 15:00,NA,39.87141,4.6,NA,5.4
7025,Newcastle Centre,NEWC,20-10-2018 16:00,NA,75.24932,5.3,NA,6.4
7026,Newcastle Centre,NEWC,20-10-2018 17:00,NA,49.44237,7.3,NA,6.1
7027,Newcastle Centre,NEWC,20-10-2018 18:00,NA,46.4759,8,NA,8
7028,Newcastle Centre,NEWC,20-10-2018 19:00,NA,23.51635,6,NA,8.2
7029,Newcastle Centre,NEWC,20-10-2018 20:00,NA,17.86828,9.6,NA,9.5
7030,Newcastle Centre,NEWC,20-10-2018 21:00,NA,30.63391,8.9,NA,7.7
7031,Newcastle Centre,NEWC,20-10-2018 22:00,NA,30.79278,5.3,NA,6.5
7032,Newcastle Centre,NEWC,20-10-2018 23:00,NA,24.58613,4.6,NA,6
7033,Newcastle Centre,NEWC,21-10-2018 00:00,NA,37.86407,3.5,NA,3.4
7034,Newcastle Centre,NEWC,21-10-2018 01:00,NA,34.95728,3.8,NA,5.8
7035,Newcastle Centre,NEWC,21-10-2018 02:00,NA,66.09984,5,NA,7.7
7036,Newcastle Centre,NEWC,21-10-2018 03:00,NA,50.26509,5.5,NA,5.5
7037,Newcastle Centre,NEWC,21-10-2018 04:00,NA,32.05139,4.7,NA,5.1
7038,Newcastle Centre,NEWC,21-10-2018 05:00,NA,18.3917,2.2,NA,3.8
7039,Newcastle Centre,NEWC,21-10-2018 06:00,NA,17.66879,2.4,NA,4.4
7040,Newcastle Centre,NEWC,21-10-2018 07:00,NA,32.50538,3.8,NA,2.7
7041,Newcastle Centre,NEWC,21-10-2018 08:00,NA,40.10098,1.8,NA,4.3
7042,Newcastle Centre,NEWC,21-10-2018 09:00,NA,42.65552,1.8,NA,4.4
7043,Newcastle Centre,NEWC,21-10-2018 10:00,NA,33.63936,2.2,NA,4.2
7044,Newcastle Centre,NEWC,21-10-2018 11:00,NA,34.42969,1.8,NA,3.1
7045,Newcastle Centre,NEWC,21-10-2018 12:00,NA,18.80133,-1.4,NA,0.6
7046,Newcastle Centre,NEWC,21-10-2018 13:00,NA,26.41809,2.2,NA,2.7
7047,Newcastle Centre,NEWC,21-10-2018 14:00,NA,27.71969,3.4,NA,2.2
7048,Newcastle Centre,NEWC,21-10-2018 15:00,NA,22.9373,2.5,NA,4
7049,Newcastle Centre,NEWC,21-10-2018 16:00,NA,16.68794,1.4,NA,1.7
7050,Newcastle Centre,NEWC,21-10-2018 17:00,NA,18.6872,6,NA,5.5
7051,Newcastle Centre,NEWC,21-10-2018 18:00,NA,14.85794,6.9,NA,5.2
7052,Newcastle Centre,NEWC,21-10-2018 19:00,NA,13.63168,6.5,NA,4.7
7053,Newcastle Centre,NEWC,21-10-2018 20:00,NA,12.94418,8.7,NA,5.9
7054,Newcastle Centre,NEWC,21-10-2018 21:00,NA,25.22981,11,NA,5.5
7055,Newcastle Centre,NEWC,21-10-2018 22:00,NA,34.17432,11.1,NA,6.6
7056,Newcastle Centre,NEWC,21-10-2018 23:00,NA,15.72855,10.3,NA,5.5
7057,Newcastle Centre,NEWC,22-10-2018 00:00,NA,16.03204,7.9,NA,3.7
7058,Newcastle Centre,NEWC,22-10-2018 01:00,NA,9.8593,7.8,NA,5.5
7059,Newcastle Centre,NEWC,22-10-2018 02:00,NA,7.78712,9.4,NA,5.5
7060,Newcastle Centre,NEWC,22-10-2018 03:00,NA,12.57546,9.6,NA,5.6
7061,Newcastle Centre,NEWC,22-10-2018 04:00,NA,14.85177,8.4,NA,6.6
7062,Newcastle Centre,NEWC,22-10-2018 05:00,NA,33.60205,9.4,NA,7.1
7063,Newcastle Centre,NEWC,22-10-2018 06:00,NA,51.73224,10.4,NA,6.3
7064,Newcastle Centre,NEWC,22-10-2018 07:00,NA,65.59497,16.9,NA,10.5
7065,Newcastle Centre,NEWC,22-10-2018 08:00,NA,65.14925,18.4,NA,10.3
7066,Newcastle Centre,NEWC,22-10-2018 09:00,NA,59.1324,15.4,NA,8.7
7067,Newcastle Centre,NEWC,22-10-2018 10:00,NA,46.94163,14.8,NA,7.5
7068,Newcastle Centre,NEWC,22-10-2018 11:00,NA,32.19353,10.4,NA,5.7
7069,Newcastle Centre,NEWC,22-10-2018 12:00,NA,32.50211,11.2,NA,7.5
7070,Newcastle Centre,NEWC,22-10-2018 13:00,NA,28.93375,11.4,NA,7.7
7071,Newcastle Centre,NEWC,22-10-2018 14:00,NA,32.99599,12.1,16.425,7.4
7072,Newcastle Centre,NEWC,22-10-2018 15:00,NA,34.52132,17.7,12.561,10
7073,Newcastle Centre,NEWC,22-10-2018 16:00,NA,29.70161,14.9,8.696,8.5
7074,Newcastle Centre,NEWC,22-10-2018 17:00,NA,37.49902,11.8,14.493,7.5
7075,Newcastle Centre,NEWC,22-10-2018 18:00,NA,21.98111,11.5,10.628,6.7
7076,Newcastle Centre,NEWC,22-10-2018 19:00,NA,14.51312,12.6,8.696,6.4
7077,Newcastle Centre,NEWC,22-10-2018 20:00,NA,11.07429,18,17.392,10.2
7078,Newcastle Centre,NEWC,22-10-2018 21:00,NA,9.45656,12,9.662,7.7
7079,Newcastle Centre,NEWC,22-10-2018 22:00,NA,5.46217,15.4,16.425,6.8
7080,Newcastle Centre,NEWC,22-10-2018 23:00,NA,4.45115,14.1,19.324,7.8
7081,Newcastle Centre,NEWC,23-10-2018 00:00,NA,2.63343,14.1,16.425,6.9
7082,Newcastle Centre,NEWC,23-10-2018 01:00,NA,2.50612,12.9,18.358,6.4
7083,Newcastle Centre,NEWC,23-10-2018 02:00,NA,3.2375,14.6,21.256,6.3
7084,Newcastle Centre,NEWC,23-10-2018 03:00,NA,1.82377,15.6,17.392,9
7085,Newcastle Centre,NEWC,23-10-2018 04:00,NA,2.92786,16.7,19.324,10.5
7086,Newcastle Centre,NEWC,23-10-2018 05:00,NA,5.60332,20.3,20.29,11.8
7087,Newcastle Centre,NEWC,23-10-2018 06:00,NA,13.83401,16.2,24.155,8.6
7088,Newcastle Centre,NEWC,23-10-2018 07:00,NA,23.41066,14.4,13.527,7.3
7089,Newcastle Centre,NEWC,23-10-2018 08:00,NA,16.15064,20.2,19.324,13.1
7090,Newcastle Centre,NEWC,23-10-2018 09:00,NA,10.22714,16.1,17.392,6.6
7091,Newcastle Centre,NEWC,23-10-2018 10:00,NA,15.07295,17.7,22.223,9.3
7092,Newcastle Centre,NEWC,23-10-2018 11:00,NA,15.85717,9,9.662,8.4
7093,Newcastle Centre,NEWC,23-10-2018 12:00,NA,20.05028,6.9,7.73,4.1
7094,Newcastle Centre,NEWC,23-10-2018 13:00,NA,21.57073,8.3,7.73,4.6
7095,Newcastle Centre,NEWC,23-10-2018 14:00,NA,21.95517,20.7,6.763,8.1
7096,Newcastle Centre,NEWC,23-10-2018 15:00,NA,32.09797,5,7.73,3.8
7097,Newcastle Centre,NEWC,23-10-2018 16:00,NA,13.23623,6,5.797,4
7098,Newcastle Centre,NEWC,23-10-2018 17:00,NA,25.09186,4.7,4.831,6.8
7099,Newcastle Centre,NEWC,23-10-2018 18:00,NA,14.4069,1.7,4.831,2.6
7100,Newcastle Centre,NEWC,23-10-2018 19:00,NA,13.87748,1.8,3.865,3.3
7101,Newcastle Centre,NEWC,23-10-2018 20:00,NA,7.94314,1.4,4.831,2.1
7102,Newcastle Centre,NEWC,23-10-2018 21:00,NA,6.55331,2,4.831,4.6
7103,Newcastle Centre,NEWC,23-10-2018 22:00,NA,4.96367,2.6,3.865,3.5
7104,Newcastle Centre,NEWC,23-10-2018 23:00,NA,2.56171,2.5,2.899,4.1
7105,Newcastle Centre,NEWC,24-10-2018 00:00,NA,2.08061,1.8,5.797,3.3
7106,Newcastle Centre,NEWC,24-10-2018 01:00,NA,3.58777,1.6,4.831,3.7
7107,Newcastle Centre,NEWC,24-10-2018 02:00,NA,6.82116,4.9,2.899,6.1
7108,Newcastle Centre,NEWC,24-10-2018 03:00,NA,3.84932,1.5,1.932,3.6
7109,Newcastle Centre,NEWC,24-10-2018 04:00,NA,4.47945,1.5,2.899,3.1
7110,Newcastle Centre,NEWC,24-10-2018 05:00,NA,6.92685,3,1.932,4.2
7111,Newcastle Centre,NEWC,24-10-2018 06:00,NA,21.02114,2.2,7.73,3.9
7112,Newcastle Centre,NEWC,24-10-2018 07:00,NA,21.51087,0.7,5.797,1.5
7113,Newcastle Centre,NEWC,24-10-2018 08:00,NA,24.55719,3.7,5.797,2.8
7114,Newcastle Centre,NEWC,24-10-2018 09:00,NA,25.04962,12.2,5.797,10
7115,Newcastle Centre,NEWC,24-10-2018 10:00,NA,15.96024,6.4,8.696,4.7
7116,Newcastle Centre,NEWC,24-10-2018 11:00,NA,17.05846,10.4,9.662,6
7117,Newcastle Centre,NEWC,24-10-2018 12:00,NA,16.20735,6.8,9.662,4.7
7118,Newcastle Centre,NEWC,24-10-2018 13:00,NA,20.00393,7.8,8.696,4.5
7119,Newcastle Centre,NEWC,24-10-2018 14:00,NA,70.95281,7.8,14.493,4
7120,Newcastle Centre,NEWC,24-10-2018 15:00,NA,40.98078,9,13.527,6
7121,Newcastle Centre,NEWC,24-10-2018 16:00,NA,42.82341,6.4,10.628,6.5
7122,Newcastle Centre,NEWC,24-10-2018 17:00,NA,37.29295,6.4,8.696,8.6
7123,Newcastle Centre,NEWC,24-10-2018 18:00,NA,22.70826,3.6,3.865,4.7
7124,Newcastle Centre,NEWC,24-10-2018 19:00,NA,18.62659,3.3,1.932,2.9
7125,Newcastle Centre,NEWC,24-10-2018 20:00,NA,20.87623,4.3,1.932,6.7
7126,Newcastle Centre,NEWC,24-10-2018 21:00,NA,12.12647,2.9,2.899,5
7127,Newcastle Centre,NEWC,24-10-2018 22:00,NA,6.56975,2.1,5.797,5.2
7128,Newcastle Centre,NEWC,24-10-2018 23:00,NA,6.31294,0.9,3.865,4.1
7129,Newcastle Centre,NEWC,25-10-2018 00:00,NA,6.22116,3,2.899,4.8
7130,Newcastle Centre,NEWC,25-10-2018 01:00,NA,4.97312,1.9,0,4.4
7131,Newcastle Centre,NEWC,25-10-2018 02:00,NA,3.96137,-0.7,-1.932,0.8
7132,Newcastle Centre,NEWC,25-10-2018 03:00,NA,4.1019,-0.8,0,3.3
7133,Newcastle Centre,NEWC,25-10-2018 04:00,NA,6.11903,0.6,3.865,3
7134,Newcastle Centre,NEWC,25-10-2018 05:00,NA,10.52212,2.2,2.899,2.4
7135,Newcastle Centre,NEWC,25-10-2018 06:00,NA,38.47023,1.1,1.932,1.4
7136,Newcastle Centre,NEWC,25-10-2018 07:00,NA,43.32459,7.1,6.763,3.7
7137,Newcastle Centre,NEWC,25-10-2018 08:00,NA,29.92611,19.6,5.797,5.1
7138,Newcastle Centre,NEWC,25-10-2018 09:00,NA,28.85297,2.1,4.831,3.6
7139,Newcastle Centre,NEWC,25-10-2018 10:00,NA,23.31155,4,5.797,3.1
7140,Newcastle Centre,NEWC,25-10-2018 11:00,NA,22.66298,4.5,6.763,3.3
7141,Newcastle Centre,NEWC,25-10-2018 12:00,NA,27.9098,8.5,5.797,5.2
7142,Newcastle Centre,NEWC,25-10-2018 13:00,NA,23.95419,8.6,26.087,6
7143,Newcastle Centre,NEWC,25-10-2018 14:00,NA,44.77961,22.5,6.763,5.6
7144,Newcastle Centre,NEWC,25-10-2018 15:00,NA,53.59478,12.5,5.797,6.3
7145,Newcastle Centre,NEWC,25-10-2018 16:00,NA,55.91898,5.2,6.763,6.5
7146,Newcastle Centre,NEWC,25-10-2018 17:00,NA,49.55393,5.1,6.763,5
7147,Newcastle Centre,NEWC,25-10-2018 18:00,NA,42.95968,3,5.797,5.7
7148,Newcastle Centre,NEWC,25-10-2018 19:00,NA,28.12258,3.2,6.763,4.7
7149,Newcastle Centre,NEWC,25-10-2018 20:00,NA,22.9585,2.9,7.73,3.9
7150,Newcastle Centre,NEWC,25-10-2018 21:00,NA,24.14239,2.7,6.763,3.5
7151,Newcastle Centre,NEWC,25-10-2018 22:00,NA,16.86869,0.7,6.763,3.7
7152,Newcastle Centre,NEWC,25-10-2018 23:00,NA,15.093,0.8,3.865,4.1
7153,Newcastle Centre,NEWC,26-10-2018 00:00,NA,9.79948,1.9,1.932,2.9
7154,Newcastle Centre,NEWC,26-10-2018 01:00,NA,4.80826,1.5,1.932,2.8
7155,Newcastle Centre,NEWC,26-10-2018 02:00,NA,4.90334,4.4,1.932,2.4
7156,Newcastle Centre,NEWC,26-10-2018 03:00,NA,4.82195,4.5,1.932,3.4
7157,Newcastle Centre,NEWC,26-10-2018 04:00,NA,6.7025,5.6,2.899,3.4
7158,Newcastle Centre,NEWC,26-10-2018 05:00,NA,20.82599,3.4,2.899,3.7
7159,Newcastle Centre,NEWC,26-10-2018 06:00,NA,42.69976,5.8,1.932,3.3
7160,Newcastle Centre,NEWC,26-10-2018 07:00,NA,34.51478,12.4,16.425,5.4
7161,Newcastle Centre,NEWC,26-10-2018 08:00,NA,31.94224,24.9,7.73,5.5
7162,Newcastle Centre,NEWC,26-10-2018 09:00,NA,23.58616,9.8,3.865,4.4
7163,Newcastle Centre,NEWC,26-10-2018 10:00,NA,20.03188,7.7,0.966,4.9
7164,Newcastle Centre,NEWC,26-10-2018 11:00,NA,12.00714,4.6,2.899,2
7165,Newcastle Centre,NEWC,26-10-2018 12:00,NA,16.37838,3.3,5.797,4.8
7166,Newcastle Centre,NEWC,26-10-2018 13:00,NA,15.48603,4.5,5.797,2.9
7167,Newcastle Centre,NEWC,26-10-2018 14:00,NA,17.44174,3.2,6.763,4.3
7168,Newcastle Centre,NEWC,26-10-2018 15:00,NA,20.16767,4.1,6.763,3.9
7169,Newcastle Centre,NEWC,26-10-2018 16:00,NA,16.99539,3.4,8.696,4
7170,Newcastle Centre,NEWC,26-10-2018 17:00,NA,18.67993,3.1,5.797,6.1
7171,Newcastle Centre,NEWC,26-10-2018 18:00,NA,12.19918,4.4,5.797,3.9
7172,Newcastle Centre,NEWC,26-10-2018 19:00,NA,14.1935,4.2,4.831,2.4
7173,Newcastle Centre,NEWC,26-10-2018 20:00,NA,11.84707,4.4,3.865,2.7
7174,Newcastle Centre,NEWC,26-10-2018 21:00,NA,11.74638,2.7,0.966,3.1
7175,Newcastle Centre,NEWC,26-10-2018 22:00,NA,8.05196,2.2,1.932,3.6
7176,Newcastle Centre,NEWC,26-10-2018 23:00,NA,7.12893,1.2,4.831,2.4
7177,Newcastle Centre,NEWC,27-10-2018 00:00,NA,7.91063,3.3,4.831,2.6
7178,Newcastle Centre,NEWC,27-10-2018 01:00,NA,10.64498,0.6,2.899,2.6
7179,Newcastle Centre,NEWC,27-10-2018 02:00,NA,11.66483,0.9,1.932,2.2
7180,Newcastle Centre,NEWC,27-10-2018 03:00,NA,5.98355,0.1,0.966,1.8
7181,Newcastle Centre,NEWC,27-10-2018 04:00,NA,3.81171,3.7,-0.966,2.9
7182,Newcastle Centre,NEWC,27-10-2018 05:00,NA,4.07412,2.7,-1.932,1.4
7183,Newcastle Centre,NEWC,27-10-2018 06:00,NA,6.74814,4.6,-0.966,3.9
7184,Newcastle Centre,NEWC,27-10-2018 07:00,NA,10.09215,0.8,0.966,4.1
7185,Newcastle Centre,NEWC,27-10-2018 08:00,NA,12.3711,2.9,0.966,2.4
7186,Newcastle Centre,NEWC,27-10-2018 09:00,NA,13.1453,4.5,7.73,1.6
7187,Newcastle Centre,NEWC,27-10-2018 10:00,NA,14.05328,6.5,5.797,5.1
7188,Newcastle Centre,NEWC,27-10-2018 11:00,NA,8.46659,7.1,5.797,5.6
7189,Newcastle Centre,NEWC,27-10-2018 12:00,NA,5.39273,10.5,11.594,5
7190,Newcastle Centre,NEWC,27-10-2018 13:00,NA,5.62892,7.9,9.662,5.9
7191,Newcastle Centre,NEWC,27-10-2018 14:00,NA,6.85882,10.5,11.594,5.8
7192,Newcastle Centre,NEWC,27-10-2018 15:00,NA,11.3911,8.6,10.628,4.8
7193,Newcastle Centre,NEWC,27-10-2018 16:00,NA,9.52867,5.8,3.865,3.5
7194,Newcastle Centre,NEWC,27-10-2018 17:00,NA,17.66208,4.9,1.932,4.1
7195,Newcastle Centre,NEWC,27-10-2018 18:00,NA,22.11585,2.8,2.899,3.1
7196,Newcastle Centre,NEWC,27-10-2018 19:00,NA,17.36682,5,8.696,4.3
7197,Newcastle Centre,NEWC,27-10-2018 20:00,NA,17.76248,10.8,13.527,7.7
7198,Newcastle Centre,NEWC,27-10-2018 21:00,NA,7.44725,7.2,11.594,4.1
7199,Newcastle Centre,NEWC,27-10-2018 22:00,NA,6.06622,6,10.628,3.6
7200,Newcastle Centre,NEWC,27-10-2018 23:00,NA,6.68862,9.3,16.425,4.6
7201,Newcastle Centre,NEWC,28-10-2018 00:00,NA,5.67371,9.8,12.561,5.3
7202,Newcastle Centre,NEWC,28-10-2018 01:00,NA,5.79001,5.8,10.628,3.1
7203,Newcastle Centre,NEWC,28-10-2018 02:00,NA,9.67989,6.2,9.662,4.7
7204,Newcastle Centre,NEWC,28-10-2018 03:00,NA,7.1744,4.8,5.797,3.5
7205,Newcastle Centre,NEWC,28-10-2018 04:00,NA,11.22543,0.5,4.831,-0.1
7206,Newcastle Centre,NEWC,28-10-2018 05:00,NA,10.62008,3.4,2.899,3.4
7207,Newcastle Centre,NEWC,28-10-2018 06:00,NA,8.49406,4.7,0.966,3.3
7208,Newcastle Centre,NEWC,28-10-2018 07:00,NA,20.73864,6.1,0,4
7209,Newcastle Centre,NEWC,28-10-2018 08:00,NA,23.2608,4.2,3.865,5.6
7210,Newcastle Centre,NEWC,28-10-2018 09:00,NA,20.45975,4,7.73,3.7
7211,Newcastle Centre,NEWC,28-10-2018 10:00,NA,16.12039,3.1,8.696,2.2
7212,Newcastle Centre,NEWC,28-10-2018 11:00,NA,12.96742,1.5,4.831,1.4
7213,Newcastle Centre,NEWC,28-10-2018 12:00,NA,11.27381,2.4,1.932,2.3
7214,Newcastle Centre,NEWC,28-10-2018 13:00,NA,10.19182,4.8,5.797,4
7215,Newcastle Centre,NEWC,28-10-2018 14:00,NA,12.43004,4.7,6.763,3.8
7216,Newcastle Centre,NEWC,28-10-2018 15:00,NA,9.03144,5.7,2.899,3.9
7217,Newcastle Centre,NEWC,28-10-2018 16:00,NA,23.63328,5.3,1.932,4.6
